Date	State	Account length	Area code	International plan	Voice mail plan	Number vmail messages	Total day minutes	Total day calls	Total day charge	Total eve minutes	Total eve calls	Total eve charge	Total night minutes	Total night calls	Total night charge	Total intl minutes	Total intl calls	Total intl charge	Customer service calls	Churn	Total Call Duration	Total Call Charge
01/05/15	WA	137	408	No	No	0	208.8	120	35.5	225.3	100	19.15	221.6	130	9.97	11.1	5	3	0	FALSE	350	64.62
01/06/15	ND	71	510	No	No	0	238	82	40.46	278.5	94	23.67	193.1	134	8.69	11.8	10	3.19	0	TRUE	310	72.82
01/07/15	NE	139	415	No	No	0	211.1	103	35.89	206.9	108	17.59	193.9	70	8.73	5.6	4	1.51	0	FALSE	281	62.21
01/08/15	MS	107	510	No	Yes	30	198.9	87	33.81	207	90	17.6	159.8	76	7.19	12.6	4	3.4	3	FALSE	253	58.6
01/09/15	KY	147	408	No	No	0	212.8	79	36.18	204.1	91	17.35	156.2	113	7.03	10.2	2	2.75	1	FALSE	283	60.56
01/10/15	RI	116	510	No	No	0	137.4	126	23.36	120	94	10.2	130.3	64	5.86	12.4	2	3.35	3	FALSE	284	39.42
01/11/15	NY	60	510	No	Yes	31	191.8	75	32.61	267.8	135	22.76	200.5	62	9.02	12.8	3	3.46	2	FALSE	272	64.39
01/12/15	TX	38	510	No	No	0	149	92	25.33	49.2	78	4.18	163.3	93	7.35	13.9	11	3.75	0	FALSE	263	36.86
01/13/15	DE	63	408	No	No	0	117.1	118	19.91	249.6	90	21.22	162.2	84	7.3	11.1	4	3	3	FALSE	292	48.43
01/14/15	NM	94	415	No	No	0	108	79	18.36	241.9	152	20.56	252.1	92	11.34	10.4	3	2.81	3	FALSE	323	50.26
01/15/15	RI	131	415	No	No	0	112.8	133	19.18	199.4	116	16.95	142.7	105	6.42	10.1	5	2.73	0	FALSE	354	42.55
01/16/15	MS	158	510	No	No	0	175.9	105	29.9	188.3	88	16.01	188.3	98	8.47	11	6	2.97	1	FALSE	291	54.38
01/17/15	NY	139	510	No	No	0	236.6	109	40.22	169.9	107	14.44	212.3	118	9.55	11.1	2	3	1	TRUE	334	64.21
01/18/15	NE	77	415	No	No	0	169.4	102	28.8	184.9	144	15.72	234.3	89	10.54	2	7	0.54	1	FALSE	335	55.06
01/19/15	WI	140	415	No	No	0	129.6	79	22.03	246.2	99	20.93	172.1	124	7.74	9.4	10	2.54	3	FALSE	302	50.7
01/20/15	KY	72	408	No	No	0	177.1	97	30.11	184.7	105	15.7	174.1	94	7.83	8	6	2.16	1	FALSE	296	53.64
01/21/15	SD	52	510	No	Yes	20	133.3	63	22.66	184.1	123	15.65	272.9	107	12.28	13.5	2	3.65	1	FALSE	293	50.59
01/22/15	VA	103	510	No	No	0	167.8	121	28.53	212.9	123	18.1	208.2	73	9.37	13	3	3.51	5	FALSE	317	56
01/23/15	KS	74	415	No	Yes	32	174.6	107	29.68	310.6	115	26.4	234.7	92	10.56	9	4	2.43	1	FALSE	314	66.64
01/24/15	ND	124	415	No	No	0	150.3	101	25.55	255.9	112	21.75	136.7	62	6.15	12.5	4	3.38	2	FALSE	275	53.45
01/25/15	CO	85	510	No	Yes	21	283.2	110	48.14	239.7	108	20.37	149.5	80	6.73	6.3	1	1.7	5	FALSE	298	75.24
01/26/15	KY	113	408	No	Yes	20	157.8	83	26.83	161.5	56	13.73	271.5	100	12.22	8.7	2	2.35	5	TRUE	239	52.78
01/27/15	WA	71	408	No	No	0	141.2	132	24	149.1	90	12.67	171.4	72	7.71	7	2	1.89	2	FALSE	294	44.38
01/28/15	NV	177	415	No	Yes	27	230.2	106	39.13	196.1	78	16.67	215.4	108	9.69	10.4	2	2.81	1	FALSE	292	65.49
01/29/15	SC	49	415	Yes	No	0	237.8	92	40.43	208.9	119	17.76	167.8	86	7.55	15.6	6	4.21	2	TRUE	297	65.74
01/30/15	RI	106	510	Yes	No	0	204	84	34.68	168.5	61	14.32	164	102	7.38	13.3	3	3.59	3	TRUE	247	56.38
01/31/15	ID	60	510	No	No	0	221.1	106	37.59	178.6	48	15.18	202.7	90	9.12	7.4	3	2	1	FALSE	244	61.89
02/01/15	KY	43	408	No	No	0	177.2	93	30.12	142.6	60	12.12	314.1	144	14.13	12.7	2	3.43	4	FALSE	297	56.37
02/02/15	ME	66	510	No	No	0	118	133	20.06	248.1	99	21.09	214.4	122	9.65	5.3	5	1.43	1	FALSE	354	50.8
02/03/15	SD	125	415	No	No	0	163.8	73	27.85	255.6	85	21.73	192.9	95	8.68	15.7	4	4.24	0	FALSE	253	58.26
02/04/15	SC	114	510	No	Yes	4	141.3	96	24.02	230.4	88	19.58	223.7	85	10.07	9.4	3	2.54	3	FALSE	269	53.67
02/05/15	TN	112	415	No	No	0	272.5	119	46.33	226.1	94	19.22	159.1	94	7.16	16.4	5	4.43	3	TRUE	307	72.71
02/06/15	MT	101	408	No	Yes	16	118.9	112	20.21	228.3	97	19.41	180.1	111	8.1	8.2	5	2.21	2	FALSE	320	47.72
02/07/15	WI	70	415	No	No	0	7.9	100	1.34	136.4	83	11.59	156.6	89	7.05	12.1	1	3.27	0	FALSE	272	19.98
02/08/15	AK	59	408	No	No	0	159.5	96	27.12	167.2	123	14.21	138.6	106	6.24	10.2	4	2.75	0	FALSE	325	47.57
02/09/15	AZ	59	408	No	No	0	150.2	70	25.53	185.7	98	15.78	212.5	128	9.56	12.1	2	3.27	1	FALSE	296	50.87
02/10/15	MT	124	415	No	Yes	30	144.5	35	24.57	262.3	101	22.3	226.5	82	10.19	12	7	3.24	2	FALSE	218	57.06
02/11/15	DE	99	415	No	No	0	140.7	88	23.92	210.9	98	17.93	229.9	125	10.35	12.4	4	3.35	2	FALSE	311	52.2
02/12/15	VA	150	510	No	No	0	169.2	123	28.76	216.8	83	18.43	179.4	107	8.07	12.6	3	3.4	1	FALSE	313	55.26
02/13/15	MA	81	510	No	No	0	220.8	77	37.54	148.5	87	12.62	183.9	100	8.28	7.6	3	2.05	2	FALSE	264	58.44
02/14/15	IN	86	510	No	No	0	216.3	96	36.77	266.3	77	22.64	214	110	9.63	4.5	3	1.22	0	FALSE	283	69.04
02/15/15	MD	84	510	No	No	0	169.5	96	28.82	157.6	94	13.4	98.2	70	4.42	10.6	7	2.86	0	FALSE	260	46.64
02/16/15	NV	118	510	No	Yes	35	256.3	119	43.57	258.1	91	21.94	215.5	130	9.7	11.7	1	3.16	1	FALSE	340	75.21
02/17/15	CO	89	415	No	No	0	179.7	128	30.55	299.8	92	25.48	185.3	120	8.34	7.6	3	2.05	1	FALSE	340	64.37
02/18/15	KS	93	415	No	No	0	266	120	45.22	130.1	84	11.06	165.8	63	7.46	13.1	6	3.54	3	FALSE	267	63.74
02/19/15	AR	85	415	No	No	0	96.7	97	16.44	193.8	95	16.47	171.7	88	7.73	9.7	3	2.62	2	FALSE	280	40.64
02/20/15	WY	160	408	No	No	0	82.7	116	14.06	194.6	95	16.54	159	54	7.15	10.9	9	2.94	0	FALSE	265	37.75
02/21/15	PA	28	415	No	No	0	168.2	87	28.59	161.7	92	13.74	192.4	112	8.66	10.1	3	2.73	3	FALSE	291	50.99
02/22/15	TX	73	408	No	No	0	286.4	109	48.69	178.2	67	15.15	214.2	152	9.64	10.7	14	2.89	1	TRUE	328	73.48
02/23/15	NY	156	408	No	No	0	174.3	95	29.63	186.6	128	15.86	258.2	105	11.62	12.9	5	3.48	3	FALSE	328	57.11
02/24/15	OR	33	415	Yes	No	0	190.6	100	32.4	161.7	104	13.74	189.9	136	8.55	13	6	3.51	1	FALSE	340	54.69
02/25/15	CA	77	510	No	No	0	175.5	86	29.84	205.1	78	17.43	245.2	100	11.03	17.8	3	4.81	4	FALSE	264	58.3
02/26/15	NY	119	415	No	No	0	133.4	102	22.68	204.6	71	17.39	196.9	103	8.86	11.1	7	3	1	FALSE	276	48.93
02/27/15	AR	91	510	No	Yes	27	204.6	96	34.78	136	93	11.56	210.5	82	9.47	6.6	2	1.78	3	FALSE	271	55.81
02/28/15	MI	102	510	No	No	0	242.2	88	41.17	233.2	89	19.82	188.5	121	8.48	6.2	6	1.67	3	FALSE	298	69.47
03/01/15	OK	86	415	No	Yes	33	253.1	112	43.03	210.1	94	17.86	95	98	4.27	11.9	4	3.21	3	FALSE	304	65.16
03/02/15	TX	82	415	No	No	0	130	110	22.1	185.3	88	15.75	178.7	105	8.04	8.3	4	2.24	0	FALSE	303	45.89
03/03/15	NC	89	408	No	No	0	105.9	151	18	189.6	142	16.12	170.9	67	7.69	12.7	7	3.43	0	FALSE	360	41.81
03/04/15	ID	86	415	No	No	0	194.2	98	33.01	193.8	95	16.47	192	123	8.64	9.3	7	2.51	3	FALSE	316	58.12
03/05/15	IL	134	408	No	No	0	183.8	111	31.25	123.5	92	10.5	160.7	105	7.23	6.1	2	1.65	1	FALSE	308	48.98
03/06/15	OR	92	415	No	No	0	196.5	82	33.41	190	89	16.15	163.2	99	7.34	10.8	2	2.92	2	FALSE	270	56.9
03/07/15	SD	87	510	No	No	0	184.5	81	31.37	172	103	14.62	183.4	96	8.25	13.7	3	3.7	3	FALSE	280	54.24
03/08/15	NE	64	408	No	No	0	261.9	113	44.52	148.1	99	12.59	145.2	74	6.53	13.8	4	3.73	0	FALSE	286	63.64
03/09/15	RI	80	510	No	No	0	202.4	118	34.41	260.2	67	22.12	177.4	112	7.98	9.2	5	2.48	3	FALSE	297	64.51
03/10/15	MD	165	415	No	Yes	39	167.4	113	28.46	172.7	94	14.68	192.6	113	8.67	9.5	4	2.57	3	FALSE	320	51.81
03/11/15	ID	153	415	No	Yes	22	167.7	104	28.51	246.8	91	20.98	203.9	117	9.18	7.5	11	2.03	1	FALSE	312	58.67
03/12/15	ME	41	415	No	Yes	30	191.7	109	32.59	193	86	16.41	149.4	93	6.72	11.1	4	3	1	FALSE	288	55.72
03/13/15	SD	108	415	No	No	0	240.2	78	40.83	230.3	109	19.58	217	83	9.76	5.2	1	1.4	2	FALSE	270	70.17
03/14/15	NY	104	415	No	Yes	26	189.1	112	32.15	178.2	97	15.15	199.3	104	8.97	11.1	4	3	1	FALSE	313	56.27
03/15/15	DE	115	408	No	No	0	127.7	67	21.71	182.9	90	15.55	172.9	92	7.78	10.6	7	2.86	1	FALSE	249	45.04
03/16/15	OK	87	415	No	No	0	205.2	106	34.88	99.5	122	8.46	189.5	75	8.53	13.4	3	3.62	1	FALSE	303	51.87
03/17/15	SC	159	415	No	Yes	23	153.6	93	26.11	216.9	88	18.44	161.3	91	7.26	12.6	3	3.4	2	FALSE	272	51.81
03/18/15	IN	119	510	No	No	0	154.5	129	26.27	193.6	87	16.46	180.9	145	8.14	13.4	3	3.62	2	FALSE	361	50.87
03/19/15	NV	69	415	No	No	0	153.7	109	26.13	194	105	16.49	256.1	114	11.52	14.1	6	3.81	1	FALSE	328	54.14
03/20/15	IL	87	408	Yes	Yes	36	171.2	138	29.1	185.8	102	15.79	227.6	97	10.24	10.8	3	2.92	1	FALSE	337	55.13
03/21/15	SD	93	510	No	No	0	328.1	106	55.78	151.7	89	12.89	303.5	114	13.66	8.7	3	2.35	1	TRUE	309	82.33
03/22/15	OK	154	415	Yes	No	0	145.9	69	24.8	208.2	141	17.7	180.9	106	8.14	14.4	10	3.89	0	TRUE	316	50.64
03/23/15	KS	57	415	No	Yes	37	201.2	76	34.2	280.1	122	23.81	154.2	110	6.94	11.8	1	3.19	1	FALSE	308	64.95
03/24/15	IA	130	510	No	No	0	139.1	72	23.65	246	112	20.91	207.2	121	9.32	11.4	9	3.08	5	FALSE	305	53.88
03/25/15	NJ	151	415	No	No	0	118.9	128	20.21	278.3	65	23.66	194.8	61	8.77	13.2	10	3.56	2	FALSE	254	52.64
03/26/15	NJ	162	408	No	No	0	217.6	87	36.99	279	71	23.72	250.7	65	11.28	10.4	4	2.81	2	TRUE	223	71.99
03/27/15	MT	60	415	No	No	0	145	133	24.65	209.1	92	17.77	328.5	112	14.78	14.6	2	3.94	1	FALSE	337	57.2
03/28/15	IA	81	510	No	No	0	203.5	89	34.6	289.6	69	24.62	212.9	71	9.58	8.7	3	2.35	3	FALSE	229	68.8
03/29/15	WA	132	415	No	No	0	240.1	115	40.82	180.4	91	15.33	133.4	122	6	8	6	2.16	3	FALSE	328	62.15
03/30/15	NE	86	408	No	No	0	83.8	121	14.25	240.2	96	20.42	158.6	108	7.14	6.7	8	1.81	1	FALSE	325	41.81
03/31/15	TX	136	408	No	No	0	269.8	106	45.87	228.8	101	19.45	257.5	106	11.59	10.1	8	2.73	1	TRUE	313	76.91
04/01/15	MS	121	415	No	Yes	21	126.3	84	21.47	209.6	102	17.82	192.5	129	8.66	10.6	2	2.86	1	FALSE	315	47.95
04/02/15	IA	105	510	No	Yes	15	88.1	125	14.98	175.9	142	14.95	269.9	85	12.15	9.7	1	2.62	2	FALSE	352	42.08
04/03/15	WI	105	415	No	Yes	34	218.5	61	37.15	196.7	74	16.72	151.1	103	6.8	9.9	4	2.67	2	FALSE	238	60.67
04/04/15	MT	51	415	No	Yes	26	236.8	61	40.26	263.4	97	22.39	181.1	91	8.15	11.2	8	3.02	1	FALSE	249	70.8
04/05/15	GA	64	408	No	No	0	124.1	117	21.1	192.8	108	16.39	162.9	84	7.33	6.4	5	1.73	3	FALSE	309	44.82
04/06/15	MT	80	510	Yes	Yes	30	184.2	132	31.31	167.5	109	14.24	212.8	114	9.58	10	10	2.7	0	FALSE	355	55.13
04/07/15	ND	56	415	No	No	0	222.7	133	37.86	277	89	23.55	101.8	94	4.58	13.6	4	3.67	4	FALSE	316	65.99
04/08/15	VT	120	415	No	No	0	149.2	98	25.36	193.6	88	16.46	248.9	119	11.2	11.1	5	3	1	FALSE	305	53.02
04/09/15	SD	103	510	No	No	0	206.5	125	35.11	180.2	113	15.32	220.6	95	9.93	12.2	4	3.29	3	FALSE	333	60.36
04/10/15	OH	164	510	No	Yes	27	159.7	102	27.15	168.8	113	14.35	244.1	127	10.98	9.6	9	2.59	3	FALSE	342	52.48
04/11/15	OH	116	415	No	Yes	27	204.7	118	34.8	209.4	91	17.8	212.9	67	9.58	7	2	1.89	2	FALSE	276	62.18
04/12/15	MT	121	408	No	No	0	213.2	79	36.24	120.7	116	10.26	244.4	102	11	7.5	4	2.03	1	FALSE	297	57.5
04/13/15	IL	55	415	Yes	No	0	269.6	121	45.83	171.7	91	14.59	219	98	9.86	8.2	6	2.21	1	FALSE	310	70.28
04/14/15	NV	183	415	No	No	0	116.7	92	19.84	213.8	112	18.17	214.3	112	9.64	9.7	6	2.62	2	FALSE	316	47.65
04/15/15	UT	104	408	No	No	0	263.4	101	44.78	235.5	117	20.02	102	146	4.59	13	4	3.51	0	FALSE	364	69.39
04/16/15	NH	90	408	No	No	0	140.2	97	23.83	213.9	102	18.18	120	126	5.4	7.1	2	1.92	1	FALSE	325	47.41
04/17/15	LA	82	415	No	No	0	197.7	101	33.61	127.6	83	10.85	142.1	103	6.39	13.5	3	3.65	1	FALSE	287	50.85
04/18/15	VT	101	415	No	No	0	136.2	92	23.15	220.9	110	18.78	196.9	116	8.86	13.3	7	3.59	3	FALSE	318	50.79
04/19/15	NY	9	415	No	Yes	16	88.5	87	15.05	178.8	108	15.2	228.7	96	10.29	11.5	3	3.11	2	FALSE	291	40.54
04/20/15	CT	97	415	No	No	0	215.3	58	36.6	242.4	91	20.6	279.8	105	12.59	12.1	9	3.27	0	FALSE	254	69.79
04/21/15	KS	94	408	No	No	0	269.2	104	45.76	193.8	144	16.47	257.6	61	11.59	8.9	2	2.4	3	TRUE	309	73.82
04/22/15	MI	127	510	No	Yes	25	203.8	118	34.65	267.1	48	22.7	225.1	105	10.13	7.3	5	1.97	0	FALSE	271	67.48
04/23/15	SD	125	510	No	Yes	34	268.4	112	45.63	222.2	108	18.89	117.6	102	5.29	10.3	3	2.78	0	FALSE	322	69.81
04/24/15	ME	140	415	No	No	0	159.1	104	27.05	269.8	106	22.93	220.4	116	9.92	10.3	4	2.78	1	FALSE	326	59.9
04/25/15	MD	90	415	No	No	0	114.4	122	19.45	127.7	154	10.85	253.1	109	11.39	10.1	5	2.73	2	FALSE	385	41.69
04/26/15	VA	67	415	No	No	0	138.9	65	23.61	208.9	109	17.76	232.4	82	10.46	9.2	3	2.48	2	FALSE	256	51.83
04/27/15	NJ	113	415	No	No	0	186	55	31.62	237.4	105	20.18	148.1	83	6.66	12.2	6	3.29	1	FALSE	243	58.46
04/28/15	TN	121	510	No	Yes	26	170.4	91	28.97	254.5	90	21.63	219.6	122	9.88	15.1	5	4.08	0	FALSE	303	60.48
04/29/15	DC	93	408	No	No	0	164.5	95	27.97	230.9	87	19.63	149.9	91	6.75	9.9	3	2.67	4	FALSE	273	54.35
04/30/15	DC	121	408	No	No	0	168.6	121	28.66	168.6	94	14.33	95.3	59	4.29	12.3	4	3.32	1	FALSE	274	47.28
05/01/15	OR	53	408	No	No	0	261.2	119	44.4	250.8	105	21.32	176	112	7.92	9.8	2	2.65	0	TRUE	336	73.64
05/02/15	RI	75	415	No	No	0	190.5	91	32.39	178.4	75	15.16	162.4	113	7.31	13.1	5	3.54	1	FALSE	279	54.86
05/03/15	AK	132	510	No	No	0	181.1	121	30.79	314.4	109	26.72	246.7	81	11.1	4.2	9	1.13	2	FALSE	311	68.61
05/04/15	WI	162	408	No	No	0	177.1	131	30.11	114.7	122	9.75	153.6	88	6.91	6.5	6	1.76	3	FALSE	341	46.77
05/05/15	IN	140	415	No	No	0	160.5	114	27.29	240.5	103	20.44	233.5	121	10.51	11.3	4	3.05	1	FALSE	338	58.24
05/06/15	MI	91	408	No	No	0	134.7	116	22.9	295.3	98	25.1	195.5	121	8.8	6.6	5	1.78	2	FALSE	335	56.8
05/07/15	ID	73	510	No	Yes	28	198.2	107	33.69	139.1	123	11.82	199.1	139	8.96	8.8	1	2.38	2	FALSE	369	54.47
05/08/15	NH	95	408	Yes	No	0	228.9	134	38.91	255.7	71	21.73	208	120	9.36	10.1	2	2.73	4	TRUE	325	70
05/09/15	MN	145	408	No	No	0	241.7	137	41.09	135.8	100	11.54	277.6	123	12.49	13.1	3	3.54	0	FALSE	360	65.12
05/10/15	AZ	100	415	No	No	0	131.1	108	22.29	176.2	81	14.98	89.7	81	4.04	4.3	4	1.16	1	FALSE	270	41.31
05/11/15	MN	122	415	No	No	0	234.1	101	39.8	200.2	121	17.02	237.4	89	10.68	13.1	9	3.54	2	FALSE	311	67.5
05/12/15	MO	109	415	No	No	0	200.1	72	34.02	300.9	120	25.58	236	68	10.62	11.9	5	3.21	0	FALSE	260	70.22
05/13/15	AL	82	408	No	No	0	154	107	26.18	94.4	114	8.02	287.6	95	12.94	10.1	7	2.73	1	FALSE	316	47.14
05/14/15	PA	65	415	No	Yes	23	224.2	106	38.11	189.6	100	16.12	222.8	75	10.03	9.8	4	2.65	0	FALSE	281	64.26
05/15/15	AK	52	510	No	No	0	148.3	83	25.21	181.6	79	15.44	155.6	104	7	8.3	6	2.24	3	FALSE	266	47.65
05/16/15	MS	136	415	No	Yes	24	174.6	76	29.68	176.6	114	15.01	214.4	91	9.65	8.8	5	2.38	2	FALSE	281	54.34
05/17/15	IA	75	415	No	No	0	138.5	110	23.55	153.2	86	13.02	215.6	103	9.7	11.1	7	3	1	FALSE	299	46.27
05/18/15	WY	146	408	No	No	0	109	69	18.53	265.8	98	22.59	228.3	80	10.27	12.6	2	3.4	1	FALSE	247	51.39
05/19/15	NE	105	408	No	No	0	162.3	99	27.59	212.5	95	18.06	214.7	114	9.66	11.1	8	3	4	FALSE	308	55.31
05/20/15	ND	48	415	No	No	0	210.8	84	35.84	189.6	98	16.12	157.6	99	7.09	16.4	3	4.43	2	FALSE	281	59.05
05/21/15	CT	45	415	No	No	0	142.4	107	24.21	318.7	78	27.09	224.1	108	10.08	11.1	7	3	1	FALSE	293	61.38
05/22/15	NC	106	415	No	Yes	37	223.5	104	38	235.1	99	19.98	140.1	90	6.3	10.6	5	2.86	2	FALSE	293	64.28
05/23/15	CT	33	510	No	No	0	182.5	65	31.03	232.1	96	19.73	149.2	82	6.71	7.5	2	2.03	2	FALSE	243	57.47
05/24/15	ND	68	408	No	No	0	219.6	97	37.33	141.1	144	11.99	205.7	101	9.26	10.8	4	2.92	2	FALSE	342	58.58
05/25/15	WA	106	408	No	No	0	193.6	66	32.91	238.2	82	20.25	176.4	107	7.94	12.9	3	3.48	0	FALSE	255	61.1
05/26/15	NV	141	415	No	No	0	192.4	111	32.71	156.9	87	13.34	175.8	82	7.91	11	6	2.97	0	FALSE	280	53.96
05/27/15	CO	98	408	No	No	0	236.2	122	40.15	189.4	110	16.1	153.6	104	6.91	13.3	4	3.59	0	FALSE	336	63.16
05/28/15	KS	94	510	No	Yes	28	233.2	88	39.64	113.3	102	9.63	118	71	5.31	16.1	4	4.35	0	FALSE	261	54.58
05/29/15	CO	65	510	No	No	0	158.8	53	27	188.5	132	16.02	189.3	87	8.52	9.8	4	2.65	2	FALSE	272	51.54
05/30/15	MO	85	415	No	No	0	126.1	112	21.44	274.7	126	23.35	184.4	95	8.3	9.8	4	2.65	1	FALSE	333	53.09
05/31/15	MA	71	510	No	No	0	290.4	108	49.37	253.9	92	21.58	263.3	126	11.85	10.1	5	2.73	3	TRUE	326	82.8
06/01/15	NY	112	408	No	Yes	30	60.6	113	10.3	165.9	96	14.1	132.8	99	5.98	13.3	7	3.59	0	FALSE	308	30.38
06/02/15	AK	110	415	No	No	0	148.4	95	25.23	193.8	98	16.47	206	106	9.27	6.9	6	1.86	0	FALSE	299	50.97
06/03/15	WI	111	415	No	No	0	246.5	108	41.91	216.3	89	18.39	179.6	99	8.08	12.7	3	3.43	2	FALSE	296	68.38
06/04/15	NH	74	408	No	No	0	298.1	112	50.68	201.3	100	17.11	214.7	88	9.66	9.7	4	2.62	2	TRUE	300	77.45
06/05/15	TN	105	510	No	No	0	119.3	82	20.28	185.1	111	15.73	157	74	7.07	10.9	4	2.94	2	FALSE	267	43.08
06/06/15	NY	40	408	No	No	0	242.5	82	41.23	232.9	97	19.8	154	86	6.93	9.6	7	2.59	0	FALSE	265	67.96
06/07/15	GA	128	408	Yes	Yes	18	222.1	89	37.76	160.6	109	13.65	218.8	102	9.85	13.6	2	3.67	0	TRUE	300	61.26
06/08/15	MN	123	408	No	No	0	236.2	135	40.15	273.9	88	23.28	227	77	10.22	10.1	6	2.73	2	TRUE	300	73.65
06/09/15	MI	122	510	No	No	0	144.2	87	24.51	212.2	74	18.04	169.3	87	7.62	9.5	4	2.57	0	FALSE	248	50.17
06/10/15	ID	114	408	No	Yes	19	154.6	100	26.28	241.6	109	20.54	160	112	7.2	12.6	1	3.4	3	FALSE	321	54.02
06/11/15	CT	102	415	No	Yes	25	137.4	100	23.36	176.7	83	15.02	188.2	93	8.47	10.2	6	2.75	2	FALSE	276	46.85
06/12/15	NC	126	415	No	No	0	103.7	93	17.63	127	107	10.8	329.3	66	14.82	14.4	1	3.89	0	FALSE	266	43.25
06/13/15	LA	150	415	No	No	0	136.6	112	23.22	209.4	81	17.8	161.1	78	7.25	12.2	2	3.29	4	TRUE	271	48.27
06/14/15	NJ	60	408	No	No	0	289.8	101	49.27	255.6	115	21.73	242.8	76	10.93	11.7	4	3.16	2	TRUE	292	81.93
06/15/15	TX	123	408	No	No	0	260.9	85	44.35	168.5	103	14.32	178.3	91	8.02	13.3	5	3.59	3	FALSE	279	66.69
06/16/15	CA	138	510	Yes	No	0	196.2	129	33.35	176.5	86	15	232.4	108	10.46	15.2	1	4.1	0	TRUE	323	58.81
06/17/15	MD	29	510	No	No	0	195.6	71	33.25	126.4	74	10.74	148.6	87	6.69	14.2	4	3.83	1	FALSE	232	50.68
06/18/15	WY	111	415	No	No	0	222.2	96	37.77	162.5	111	13.81	184.9	120	8.32	11.9	7	3.21	4	FALSE	327	59.9
06/19/15	TX	37	510	Yes	No	0	172.9	119	29.39	183	86	15.56	226.4	100	10.19	9.8	1	2.65	0	TRUE	305	55.14
06/20/15	CA	111	408	No	No	0	249.8	109	42.47	242.4	106	20.6	231.8	78	10.43	11.6	4	3.13	0	TRUE	293	73.5
06/21/15	UT	81	510	No	No	0	154.5	84	26.27	216.2	91	18.38	229.8	82	10.34	13.7	3	3.7	1	FALSE	257	54.99
06/22/15	WA	46	510	No	No	0	90.4	108	15.37	276.2	77	23.48	146.5	111	6.59	12.7	2	3.43	1	FALSE	296	45.44
06/23/15	MS	69	510	No	Yes	27	268.8	78	45.7	246.6	89	20.96	271.9	102	12.24	16.4	3	4.43	0	FALSE	269	78.9
06/24/15	OH	125	408	No	No	0	106.1	95	18.04	157.6	113	13.4	192.5	69	8.66	8.1	3	2.19	1	FALSE	277	40.1
06/25/15	KS	43	415	No	No	0	27	117	4.59	160.9	97	13.68	279.5	96	12.58	10.7	3	2.89	3	FALSE	310	30.85
06/26/15	RI	127	415	No	Yes	27	140.1	59	23.82	223.4	111	18.99	257.9	73	11.61	3.8	10	1.03	1	FALSE	243	54.42
06/27/15	IN	94	510	No	No	0	245	112	41.65	180.4	91	15.33	262.9	105	11.83	9.7	6	2.62	1	FALSE	308	68.81
06/28/15	VT	46	408	No	No	0	196.7	85	33.44	205.9	74	17.5	216.6	112	9.75	11.2	5	3.02	3	FALSE	271	60.69
06/29/15	MT	73	408	No	Yes	26	131.2	98	22.3	106.5	97	9.05	221.7	96	9.98	10.2	6	2.75	2	FALSE	291	41.33
06/30/15	CT	146	408	No	Yes	23	149.6	96	25.43	239.8	124	20.38	293.5	135	13.21	7.4	4	2	2	FALSE	355	59.02
07/01/15	NM	93	415	No	No	0	239.8	70	40.77	251.8	99	21.4	168.6	112	7.59	10.9	10	2.94	1	FALSE	281	69.76
07/02/15	OH	52	408	No	Yes	31	142.1	77	24.16	193	97	16.41	253.4	88	11.4	11	4	2.97	1	FALSE	262	51.97
07/03/15	GA	202	510	No	No	0	115.4	137	19.62	178.7	70	15.19	185.7	113	8.36	6	3	1.62	3	FALSE	320	43.17
07/04/15	MN	129	510	No	Yes	31	193	99	32.81	224.8	87	19.11	197.6	91	8.89	10.3	8	2.78	2	FALSE	277	60.81
07/05/15	CT	94	415	No	No	0	206.1	49	35.04	224.6	115	19.09	256.7	74	11.55	13	1	3.51	1	FALSE	238	65.68
07/06/15	AL	100	415	No	No	0	160.3	138	27.25	221.3	92	18.81	150.4	120	6.77	11.2	2	3.02	0	FALSE	350	52.83
07/07/15	WV	43	415	No	No	0	199.9	108	33.98	288.4	80	24.51	180.6	103	8.13	11.3	7	3.05	1	FALSE	291	66.62
07/08/15	NH	130	415	No	No	0	213.1	105	36.23	206.2	108	17.53	163.4	93	7.35	8.9	3	2.4	0	FALSE	306	61.11
07/09/15	WY	124	415	No	No	0	178.3	102	30.31	235	120	19.98	239.7	119	10.79	10.9	1	2.94	3	FALSE	341	61.08
07/10/15	VA	92	510	Yes	No	0	252.3	120	42.89	207	112	17.6	284.6	95	12.81	12	5	3.24	3	TRUE	327	73.3
07/11/15	VT	48	415	No	No	0	197.7	64	33.61	136.7	126	11.62	244.4	81	11	13.2	5	3.56	4	FALSE	271	56.23
07/12/15	OH	98	510	No	Yes	29	111.1	105	18.89	217.9	101	18.52	248.1	108	11.16	6.6	3	1.78	2	FALSE	314	48.57
07/13/15	MT	100	415	No	No	0	96.5	86	16.41	210.2	133	17.87	146.4	106	6.59	12.5	3	3.38	1	TRUE	325	40.87
07/14/15	MA	79	415	No	No	0	156.9	109	26.67	122.2	87	10.39	189.1	103	8.51	11.3	5	3.05	3	FALSE	299	45.57
07/15/15	VA	164	415	No	No	0	123.3	78	20.96	170	85	14.45	165.9	78	7.47	12.7	2	3.43	1	FALSE	241	42.88
07/16/15	NM	105	415	No	No	0	193.7	108	32.93	183.2	124	15.57	293.7	72	13.22	10.8	5	2.92	1	FALSE	304	61.72
